FID;SP;NO;LAT;LONG;NAME
21,045;kp;5;-25.312500000000000;31.464600000000001;Mlambane
21,046;kk;2;-25.312500000000000;31.464600000000001;Mlambane
21,047;wr;4;-25.316700000000001;31.464600000000001;Mlambane
21,048;wk;1;-25.316700000000001;31.464600000000001;Mlambane
21,049;wr;2;-25.322900000000001;31.466699999999999;Mlambane
21,050;wk;1;-25.322900000000001;31.464600000000001;Mlambane
21,051;k;4;-25.329200000000000;31.464600000000001;Mlambane
21,052;kb;1;-25.331299999999999;31.464600000000001;Mlambane
21,053;wr;2;-25.341699999999999;31.464600000000001;Mlambane
21,054;r;2;-25.329200000000000;31.456199999999999;Mlambane
21,055;wr;2;-25.324999999999999;31.456199999999999;Mlambane
21,056;bs;1;-25.318800000000000;31.454200000000000;Mlambane
21,057;v;3;-25.304200000000002;31.456199999999999;Mlambane
21,058;kp;1;-25.327100000000002;31.449999999999999;Mlambane
21,059;kp;1;-25.331299999999999;31.449999999999999;Mlambane
21,060;k;2;-25.335400000000000;31.449999999999999;Mlambane
21,061;k;4;-25.335400000000000;31.454200000000000;Mlambane
21,062;r;4;-25.324999999999999;31.441700000000001;Mlambane
21,063;kp;3;-25.327100000000002;31.435400000000001;Mlambane
21,064;r;3;-25.324999999999999;31.431200000000000;Dabidabi
21,065;w;12;-25.327100000000002;31.429200000000002;Dabidabi
21,066;wb;1;-25.335400000000000;31.429200000000002;Mlambane
21,067;k;1;-25.337499999999999;31.427099999999999;Mlambane
21,068;w;4;-25.339600000000001;31.422899999999998;Dabidabi
21,069;r;6;-25.343800000000002;31.420800000000000;Mlambane
21,070;r;30;-25.345800000000001;31.420800000000000;Mlambane
21,071;wr;2;-25.350000000000001;31.416699999999999;Mlambane
21,072;wr;2;-25.354199999999999;31.414600000000000;Mlambane
21,073;o;9;-25.375000000000000;31.399999999999999;Dabidabi
21,074;wr;3;-25.379200000000001;31.395800000000001;Dabidabi
21,075;wr;1;-25.383299999999998;31.402100000000001;Mlambane
21,076;wr;2;-25.381300000000000;31.406199999999998;Mlambane
21,077;r;20;-25.377099999999999;31.408300000000001;Mlambane
21,078;r;6;-25.375000000000000;31.410399999999999;Mlambane
21,079;wr;2;-25.366700000000002;31.412500000000001;Mlambane
21,080;k;3;-25.360399999999998;31.418700000000001;Mlambane
21,081;r;20;-25.350000000000001;31.425000000000001;Mlambane
21,082;k;11;-25.343800000000002;31.431200000000000;Mlambane
21,083;v;1;-25.337499999999999;31.435400000000001;Mlambane
21,084;wr;4;-25.339600000000001;31.439599999999999;Mlambane
21,085;wr;2;-25.341699999999999;31.439599999999999;Mlambane
21,086;r;40;-25.345800000000001;31.435400000000001;Mlambane
21,087;kp;1;-25.350000000000001;31.431200000000000;Mlambane
21,088;wr;2;-25.358300000000000;31.425000000000001;Mlambane
21,089;wr;2;-25.364599999999999;31.422899999999998;Mlambane
21,090;wk;1;-25.364599999999999;31.422899999999998;Mlambane
21,091;k;11;-25.366700000000002;31.420800000000000;Mlambane
21,092;wr;3;-25.366700000000002;31.431200000000000;Mlambane
21,093;wr;5;-25.362500000000001;31.433299999999999;Mlambane
21,094;wk;1;-25.362500000000001;31.433299999999999;Mlambane
21,095;kp;3;-25.358300000000000;31.435400000000001;Mlambane
21,096;kp;3;-25.356300000000001;31.437500000000000;Mlambane
21,097;w;7;-25.352100000000000;31.441700000000001;Mlambane
21,098;sb;1;-25.350000000000001;31.445799999999998;Mlambane
21,099;k;4;-25.347899999999999;31.441700000000001;Mlambane
21,100;w;6;-25.347899999999999;31.445799999999998;Mlambane
21,101;wr;2;-25.345800000000001;31.449999999999999;Mlambane
21,102;wr;1;-25.343800000000002;31.445799999999998;Mlambane
21,103;kp;1;-25.339600000000001;31.445799999999998;Mlambane
21,104;wr;2;-25.350000000000001;31.456199999999999;Mlambane
21,105;wr;3;-25.354199999999999;31.449999999999999;Mlambane
21,106;wk;1;-25.354199999999999;31.449999999999999;Mlambane
21,107;r;15;-25.356300000000001;31.447900000000001;Mlambane
21,108;wr;2;-25.360399999999998;31.443700000000000;Mlambane
21,109;wr;1;-25.381300000000000;31.420800000000000;Mlambane
21,110;wr;2;-25.387499999999999;31.412500000000001;Mlambane
21,111;wr;2;-25.393799999999999;31.414600000000000;Mlambane
21,112;wk;1;-25.395800000000001;31.416699999999999;Mlambane
21,113;r;1;-25.393799999999999;31.418700000000001;Mlambane
21,114;v;4;-25.391700000000000;31.420800000000000;Mlambane
21,115;r;3;-25.389600000000002;31.422899999999998;Mlambane
21,116;r;18;-25.387499999999999;31.427099999999999;Mlambane
21,117;wr;2;-25.383299999999998;31.431200000000000;Mlambane
21,118;r;5;-25.379200000000001;31.435400000000001;Mlambane
21,119;r;30;-25.372900000000001;31.443700000000000;Mlambane
21,120;wr;3;-25.370799999999999;31.447900000000001;Mlambane
21,121;s;9;-25.356300000000001;31.462499999999999;Mlambane
21,122;r;3;-25.358300000000000;31.472899999999999;Mlambane
21,123;r;1;-25.368800000000000;31.475000000000001;Mlambane
21,124;r;1;-25.366700000000002;31.481200000000001;Mlambane
21,125;r;5;-25.364599999999999;31.483300000000000;Mlambane
21,126;r;3;-25.362500000000001;31.487500000000001;Mlambane
21,127;r;14;-25.360399999999998;31.481200000000001;Mlambane
21,128;wr;3;-25.375000000000000;31.475000000000001;Mlambane
21,129;ko;5;-25.377099999999999;31.472899999999999;Mlambane
21,130;r;3;-25.377099999999999;31.487500000000001;Mlambane
21,131;r;15;-25.375000000000000;31.491700000000002;Mlambane
21,132;r;25;-25.366700000000002;31.500000000000000;Mlambane
21,133;bh;1;-25.370799999999999;31.500000000000000;Mlambane
21,134;k;2;-25.381300000000000;31.489599999999999;Mlambane
21,135;k;4;-25.389600000000002;31.489599999999999;Mlambane
21,136;wr;2;-25.383299999999998;31.500000000000000;Mlambane
21,137;wr;7;-25.381300000000000;31.506200000000000;Mlambane
21,138;ko;4;-25.368800000000000;31.520800000000001;Mlambane
21,139;r;2;-25.375000000000000;31.518699999999999;Mlambane
21,140;r;1;-25.391700000000000;31.516700000000000;Mlambane
21,141;r;10;-25.389600000000002;31.518699999999999;Mlambane
21,142;r;5;-25.385400000000001;31.520800000000001;Mlambane
21,143;bh;1;-25.372900000000001;31.520800000000001;Mlambane
21,144;ba;1;-25.366700000000002;31.524999999999999;Mlambane
21,145;r;10;-25.391700000000000;31.522900000000000;Mlambane
21,146;r;2;-25.395800000000001;31.522900000000000;Mlambane
21,147;r;14;-25.435400000000001;31.518699999999999;Mlambane
21,148;l;2;-25.431300000000000;31.518699999999999;Mlambane
21,149;r;2;-25.402100000000001;31.527100000000001;Mlambane
21,150;r;2;-25.399999999999999;31.529199999999999;Mlambane
21,151;r;1;-25.377099999999999;31.531199999999998;Mlambane
21,152;ko;5;-25.372900000000001;31.533300000000001;Mlambane
21,153;r;8;-25.372900000000001;31.543700000000001;Mlambane
21,154;bb;1;-25.377099999999999;31.541699999999999;Mlambane
21,155;wr;3;-25.387499999999999;31.539600000000000;Mlambane
21,156;r;10;-25.422899999999998;31.527100000000001;Mlambane
21,157;b;55;-25.429200000000002;31.524999999999999;Mlambane
21,158;r;15;-25.433299999999999;31.522900000000000;Mlambane
21,159;ko;7;-25.437500000000000;31.522900000000000;Mlambane
21,160;r;5;-25.439599999999999;31.529199999999999;Mlambane
21,161;r;2;-25.435400000000001;31.531199999999998;Mlambane
21,162;wr;4;-25.402100000000001;31.541699999999999;Mlambane
21,163;wk;1;-25.404199999999999;31.541699999999999;Mlambane
21,164;r;15;-25.399999999999999;31.543700000000001;Mlambane
21,165;r;1;-25.393799999999999;31.550000000000001;Mlambane
21,166;r;2;-25.385400000000001;31.550000000000001;Mlambane
21,167;r;3;-25.375000000000000;31.560400000000001;Mlambane
21,168;r;8;-25.387499999999999;31.554200000000002;Mlambane
21,169;r;5;-25.414600000000000;31.545800000000000;Mlambane
21,170;r;7;-25.420800000000000;31.541699999999999;Mlambane
21,171;b;45;-25.427099999999999;31.541699999999999;Mlambane
21,172;r;5;-25.435400000000001;31.541699999999999;Mlambane
21,173;o;30;-25.433299999999999;31.547899999999998;Mlambane
21,174;r;15;-25.433299999999999;31.543700000000001;Mlambane
21,175;wb;1;-25.429200000000002;31.550000000000001;Mlambane
21,176;wb;4;-25.425000000000001;31.552099999999999;Mlambane
21,177;kp;1;-25.422899999999998;31.554200000000002;Mlambane
21,178;r;20;-25.418800000000001;31.556200000000000;Mlambane
21,179;v;1;-25.412500000000001;31.558299999999999;Mlambane
21,180;ko;1;-25.406300000000002;31.558299999999999;Mlambane
21,181;r;3;-25.379200000000001;31.566700000000001;Mlambane
21,182;r;20;-25.435400000000001;31.506200000000000;Mlambane
21,183;v;3;-25.418800000000001;31.502099999999999;Mlambane
21,184;r;7;-25.416699999999999;31.506200000000000;Mlambane
21,185;r;8;-25.414600000000000;31.508299999999998;Mlambane
21,186;r;2;-25.418800000000001;31.481200000000001;Mlambane
21,187;r;10;-25.420800000000000;31.487500000000001;Mlambane
21,188;o;27;-25.410399999999999;31.479199999999999;Mlambane
21,189;r;8;-25.404199999999999;31.481200000000001;Mlambane
21,190;ko;2;-25.399999999999999;31.483300000000000;Mlambane
21,191;ko;2;-25.397900000000000;31.483300000000000;Mlambane
21,192;ko;1;-25.393799999999999;31.481200000000001;Mlambane
21,193;k;5;-25.391700000000000;31.483300000000000;Mlambane
21,194;r;10;-25.387499999999999;31.481200000000001;Mlambane
21,195;r;40;-25.418800000000001;31.470800000000001;Mlambane
21,196;r;20;-25.402100000000001;31.458300000000001;Mlambane
21,197;r;25;-25.397900000000000;31.456199999999999;Mlambane
21,198;wr;2;-25.391700000000000;31.435400000000001;Mlambane
21,199;wk;1;-25.389600000000002;31.437500000000000;Mlambane
21,200;wr;2;-25.389600000000002;31.431200000000000;Mlambane
21,201;ko;2;-25.399999999999999;31.439599999999999;Mlambane
21,202;r;2;-25.408300000000001;31.420800000000000;Mlambane
21,203;wr;1;-25.410399999999999;31.425000000000001;Mlambane
21,204;r;50;-25.408300000000001;31.433299999999999;Mlambane
21,205;r;2;-25.408300000000001;31.441700000000001;Mlambane
21,206;r;7;-25.410399999999999;31.443700000000000;Mlambane
21,207;rb;2;-25.412500000000001;31.454200000000000;Mlambane
21,208;rb;1;-25.414600000000000;31.460400000000000;Mlambane
21,209;r;11;-25.416699999999999;31.464600000000001;Mlambane
21,210;r;19;-25.427099999999999;31.483300000000000;Mlambane
21,211;r;20;-25.427099999999999;31.477100000000000;Mlambane
21,212;kp;1;-25.427099999999999;31.472899999999999;Mlambane
21,213;r;2;-25.427099999999999;31.468699999999998;Mlambane
21,214;k;4;-25.427099999999999;31.466699999999999;Mlambane
21,215;r;10;-25.425000000000001;31.462499999999999;Mlambane
21,216;r;5;-25.427099999999999;31.460400000000000;Mlambane
21,217;wr;5;-25.425000000000001;31.458300000000001;Mlambane
21,218;wb;4;-25.425000000000001;31.454200000000000;Mlambane
21,219;r;5;-25.425000000000001;31.449999999999999;Mlambane
21,220;r;20;-25.429200000000002;31.447900000000001;Mlambane
21,221;r;2;-25.422899999999998;31.445799999999998;Mlambane
21,222;r;5;-25.427099999999999;31.447900000000001;Mlambane
21,223;r;7;-25.420800000000000;31.443700000000000;Mlambane
21,224;wr;1;-25.418800000000001;31.429200000000002;Mlambane
21,225;wr;2;-25.418800000000001;31.425000000000001;Mlambane
21,226;ko;1;-25.431300000000000;31.433299999999999;Mlambane
21,227;r;13;-25.433299999999999;31.462499999999999;Mlambane
21,228;r;8;-25.433299999999999;31.468699999999998;Mlambane
21,229;r;20;-25.433299999999999;31.472899999999999;Mlambane
21,230;r;40;-25.433299999999999;31.477100000000000;Mlambane
21,231;wr;2;-25.433299999999999;31.481200000000001;Mlambane
21,232;r;6;-25.435400000000001;31.483300000000000;Mlambane
21,233;r;1;-25.435400000000001;31.487500000000001;Mlambane
21,234;ko;3;-25.435400000000001;31.489599999999999;Mlambane
21,235;r;9;-25.437500000000000;31.491700000000002;Mlambane
21,236;wr;1;-25.437500000000000;31.500000000000000;Mlambane
21,237;r;5;-25.443800000000000;31.497900000000001;Mlambane
21,238;r;1;-25.443800000000000;31.493700000000000;Mlambane
21,239;r;18;-25.441700000000001;31.485399999999998;Mlambane
21,240;ko;1;-25.441700000000001;31.483300000000000;Mlambane
21,241;wr;1;-25.439599999999999;31.479199999999999;Mlambane
21,242;r;12;-25.439599999999999;31.475000000000001;Mlambane
21,243;r;1;-25.439599999999999;31.470800000000001;Mlambane
21,244;r;2;-25.439599999999999;31.466699999999999;Mlambane
21,245;ko;1;-25.439599999999999;31.464600000000001;Mlambane
21,246;r;15;-25.439599999999999;31.462499999999999;Mlambane
21,247;r;20;-25.439599999999999;31.456199999999999;Mlambane
21,248;ko;3;-25.443800000000000;31.456199999999999;Mlambane
21,249;r;3;-25.439599999999999;31.452100000000002;Mlambane
21,250;bb;2;-25.443800000000000;31.452100000000002;Mlambane
21,251;bb;2;-25.439599999999999;31.447900000000001;Mlambane
21,252;r;4;-25.441700000000001;31.447900000000001;Mlambane
21,253;ba;1;-25.439599999999999;31.439599999999999;Mlambane
21,254;k;12;-25.437500000000000;31.435400000000001;Mlambane
21,255;ko;2;-25.437500000000000;31.433299999999999;Mlambane
21,256;r;3;-25.447900000000001;31.462499999999999;Mlambane
21,257;kp;2;-25.447900000000001;31.468699999999998;Mlambane
21,258;kk;1;-25.447900000000001;31.466699999999999;Mlambane
21,259;k;2;-25.447900000000001;31.470800000000001;Mlambane
21,260;r;11;-25.445799999999998;31.475000000000001;Mlambane
21,261;o;11;-25.445799999999998;31.479199999999999;Mlambane
21,262;kp;1;-25.445799999999998;31.491700000000002;Mlambane
21,263;wr;1;-25.447900000000001;31.497900000000001;Mlambane
21,264;wb;1;-25.454200000000000;31.489599999999999;Mlambane
21,265;ba;1;-25.454200000000000;31.468699999999998;Mlambane
21,266;r;20;-25.466699999999999;31.493700000000000;Mlambane
21,267;r;40;-25.460400000000000;31.502099999999999;Mlambane
21,268;wb;1;-25.454200000000000;31.504200000000001;Mlambane
21,269;r;5;-25.464600000000001;31.506200000000000;Mlambane
21,270;r;15;-25.449999999999999;31.510400000000001;Mlambane
21,271;r;10;-25.452100000000002;31.514600000000002;Mlambane
21,272;r;1;-25.456299999999999;31.522900000000000;Mlambane
21,273;r;5;-25.460400000000000;31.524999999999999;Mlambane
21,274;r;6;-25.462499999999999;31.527100000000001;Mlambane
21,275;r;15;-25.466699999999999;31.531199999999998;Mlambane
21,276;r;10;-25.468800000000002;31.529199999999999;Mlambane
21,277;r;15;-25.466699999999999;31.524999999999999;Mlambane
21,278;st;1;-25.464600000000001;31.520800000000001;Mlambane
21,279;ko;1;-25.462499999999999;31.516700000000000;Mlambane
21,280;ko;5;-25.458300000000001;31.516700000000000;Mlambane
21,281;r;10;-25.458300000000001;31.512499999999999;Mlambane
21,282;w;1;-25.458300000000001;31.510400000000001;Mlambane
21,283;v;2;-25.466699999999999;31.516700000000000;Mlambane
21,284;r;25;-25.470800000000001;31.520800000000001;Mlambane
21,285;r;18;-25.475000000000001;31.516700000000000;Mlambane
21,286;d;1;-25.470800000000001;31.512499999999999;Mlambane
21,287;r;2;-25.468800000000002;31.510400000000001;Mlambane
21,288;r;25;-25.468800000000002;31.502099999999999;Mlambane
21,289;kp;3;-25.477100000000000;31.510400000000001;Mlambane
21,290;kp;1;-25.479199999999999;31.504200000000001;Mlambane
21,291;r;2;-25.485399999999998;31.500000000000000;Mlambane
21,292;r;20;-25.483300000000000;31.497900000000001;Mlambane
21,293;v;2;-25.479199999999999;31.495799999999999;Mlambane
21,294;r;25;-25.477100000000000;31.493700000000000;Mlambane
21,295;r;20;-25.472899999999999;31.487500000000001;Mlambane
21,296;ko;4;-25.462499999999999;31.479199999999999;Mlambane
21,297;v;5;-25.477100000000000;31.487500000000001;Mlambane
21,298;r;10;-25.491700000000002;31.487500000000001;Mlambane
21,299;r;30;-25.487500000000001;31.485399999999998;Mlambane
21,300;w;20;-25.485399999999998;31.483300000000000;Mlambane
21,301;r;15;-25.481300000000001;31.481200000000001;Mlambane
21,302;r;25;-25.466699999999999;31.458300000000001;Mlambane
21,303;kp;4;-25.470800000000001;31.462499999999999;Mlambane
21,304;b;30;-25.472899999999999;31.464600000000001;Mlambane
21,305;r;9;-25.477100000000000;31.466699999999999;Mlambane
21,306;ko;1;-25.479199999999999;31.470800000000001;Mlambane
21,307;k;5;-25.483300000000000;31.472899999999999;Mlambane
21,308;r;4;-25.485399999999998;31.472899999999999;Mlambane
21,309;k;1;-25.489599999999999;31.477100000000000;Mlambane
21,310;r;1;-25.491700000000002;31.479199999999999;Mlambane
21,311;ko;5;-25.495799999999999;31.479199999999999;Mlambane
21,312;bb;5;-25.497900000000001;31.475000000000001;Mlambane
21,313;r;8;-25.493800000000000;31.472899999999999;Mlambane
21,314;wl;1;-25.487500000000001;31.466699999999999;Mlambane
21,315;ob;1;-25.472899999999999;31.454200000000000;Mlambane
21,316;wr;1;-25.472899999999999;31.449999999999999;Mlambane
21,317;r;1;-25.475000000000001;31.452100000000002;Mlambane
21,318;wl;3;-25.477100000000000;31.454200000000000;Mlambane
21,319;kp;4;-25.481300000000001;31.456199999999999;Mlambane
21,320;wr;2;-25.489599999999999;31.462499999999999;Mlambane
21,321;wk;1;-25.489599999999999;31.462499999999999;Mlambane
21,322;ob;4;-25.487500000000001;31.460400000000000;Mlambane
21,323;k;3;-25.495799999999999;31.466699999999999;Mlambane
21,324;r;10;-25.502099999999999;31.460400000000000;Mlambane
21,325;r;5;-25.497900000000001;31.458300000000001;Mlambane
21,326;ko;7;-25.495799999999999;31.456199999999999;Mlambane
21,327;wr;1;-25.491700000000002;31.452100000000002;Mlambane
21,328;ob;1;-25.487500000000001;31.452100000000002;Mlambane
21,329;r;1;-25.491700000000002;31.443700000000000;Mlambane
21,330;ko;12;-25.493800000000000;31.443700000000000;Mlambane
21,331;wb;7;-25.497900000000001;31.449999999999999;Mlambane
21,332;r;5;-25.502099999999999;31.452100000000002;Mlambane
21,333;ba;1;-25.504200000000001;31.452100000000002;Mlambane
21,334;r;30;-25.504200000000001;31.443700000000000;Mlambane
21,335;r;20;-25.502099999999999;31.441700000000001;Mlambane
21,336;ko;4;-25.497900000000001;31.439599999999999;Mlambane
21,337;r;15;-25.495799999999999;31.437500000000000;Mlambane
21,338;ko;3;-25.493800000000000;31.427099999999999;Mlambane
21,339;wr;3;-25.497900000000001;31.431200000000000;Mlambane
21,340;b;120;-25.500000000000000;31.420800000000000;Mlambane
21,341;r;25;-25.506300000000000;31.414600000000000;Mlambane
21,342;ko;8;-25.510400000000001;31.410399999999999;Mlambane
